cantidad_maxima_unitario_menor,,
cargar_datos_aleatorios,,
inicializar_matriz,,
listar_mayor_menor,,
main_aleatoria,,
mostrar_mayor_menor,,
sumar_cantidad_vendida,,
totales_por_sucursal,,
